5,1.159e-05
3.5,6.69e-06
5,1.719e-05
4.5,2.3e-05
4,1.8e-05
3,1.994e-05
3,2.901e-05
4,4.68e-06
4.5,2.745e-05
4.5,2.665e-05
3,2.4e-05
4.5,2.771e-05
5,1.321e-05
3.5,2.567e-05
3.5,1.34e-05
4,2.522e-05
4.5,2.542e-05
3,8.57e-06
3.5,2.248e-05
5,1.88e-05
4.5,2.692e-05
3,3.6e-06
4.5,2.224e-05
4.5,2.201e-05
5,2.393e-05
4,1.82e-05
3,2.24e-06
3,1.401e-05
3,7.31e-06
4,7.93e-06
3.5,1.865e-05
3.5,2.468e-05
5,2.201e-05
4.5,2.31e-05
4.5,1.096e-05
5,1.831e-05
4,2.059e-05
3.5,1.425e-05
5,2.856e-05
3.5,1.828e-05
3,1.101e-05
4,1.614e-05
3.5,2.765e-05
3,3.86e-06
4,3.1e-06
5,2.444e-05
4.5,1.492e-05
4,2.906e-05
5,1.667e-05
4,4.42e-06
5,1.143e-05
5,1.539e-05
3,1.222e-05
3,1.396e-05
4,1.509e-05
4,2.7e-07
4,2.07e-06
3.5,2.987e-05
3.5,1.531e-05
3.5,2.418e-05
4.5,1.285e-05
4.5,2.269e-05
4,2.72e-06
5,1.167e-05
5,2.046e-05
4.5,2.066e-05
4,4.45e-06
3,9.93e-06
4.5,1.77e-05
4.5,7.1e-07
4.5,1.425e-05
4.5,1.205e-05
3.5,4.27e-06
5,1.554e-05
4,1.658e-05
4,1.641e-05
3.5,2.997e-05
4.5,7.24e-06
3.5,7.19e-06
4.5,2.411e-05
3.5,2.419e-05
5,8.15e-06
4.5,1.062e-05
5,4.15e-06
4.5,2.397e-05
4.5,1.891e-05
3.5,1.084e-05
4,5.67e-06
3.5,1.41e-06
4.5,2.185e-05
5,2.38e-06
3,2.961e-05
3.5,2.693e-05
5,1.485e-05
5,1.07e-05
4,5.26e-06
4,2.963e-05
5,9.79e-06
3,2.794e-05
5,2.528e-05
4,2.847e-05
4.5,2.095e-05
5,2.68e-05
4.5,1.431e-05
4.5,1.337e-05
3,2.683e-05
4.5,1.575e-05
3.5,5.4e-07
4,2.812e-05
3,5.19e-06
4,2.386e-05
4,2.564e-05
4.5,1.704e-05
3,1.636e-05
4,2.078e-05
3.5,2.921e-05
4.5,1.457e-05
5,1.87e-05
3,2.709e-05
3,4.93e-06
5,2.927e-05
3,1.73e-06
3.5,9.34e-06
5,1.912e-05
4.5,2.459e-05
3.5,2.339e-05
4,2.96e-06
3,2.25e-06
3.5,2.91e-06
4,2.072e-05
5,1.838e-05
3.5,7.47e-06
4.5,1.06e-05
4,2.414e-05
3.5,6.68e-06
5,1.073e-05
3.5,4.5e-06
5,1.4e-05
3,2.588e-05
3.5,9.11e-06
5,1.062e-05
3.5,1.904e-05
3,1.036e-05
3,1.685e-05
3.5,2.261e-05
3,1.9e-06
5,1.82e-06
4.5,1.04e-06
3,1.731e-05
4,2.8e-05
3,1.449e-05
5,2.196e-05
3,2.368e-05
3.5,2.61e-06
4,1.401e-05
4.5,5.24e-06
5,1.569e-05
4.5,1.26e-06
4,1.34e-06
4.5,1.644e-05
4.5,5.9e-06
4,1.345e-05
3,7.28e-06
3,2.569e-05
3.5,6.57e-06
4.5,2.161e-05
4,2.865e-05
5,8.48e-06
3,3.25e-06
3,2.483e-05
5,1.642e-05
4,8.6e-07
4,2.982e-05
3.5,2.472e-05
4,2.5e-05
3.5,1.674e-05
5,2.63e-06
3.5,2.231e-05
5,1.771e-05
4.5,8.37e-06
4.5,2.903e-05
5,1.284e-05
3.5,3.28e-06
4,2.618e-05
5,5e-06
3,1.609e-05
3.5,1.045e-05
4,1.227e-05
4.5,2.444e-05
4.5,7.06e-06
3.5,5.39e-06
5,1.504e-05
3,2.197e-05
4.5,1.091e-05
4.5,7.83e-06
4.5,2.86e-05
5,2.5e-07
4.5,2.478e-05
4.5,3.77e-06
3,9.02e-06
5,1.339e-05
3,2.418e-05
3,1.993e-05
4.5,2.214e-05
3,9.25e-06
3.5,2.647e-05
5,1.914e-05
5,7.78e-06
3,2.893e-05
5,2.815e-05
3,8e-06
5,1.414e-05
4.5,6.56e-06
3.5,8.75e-06
4,1.318e-05
3.5,1.804e-05
5,1.342e-05
4.5,1.158e-05
3,4e-06
4.5,2.131e-05
4,2.2e-07
4.5,1.647e-05
4.5,1.851e-05
5,1.927e-05
5,2.622e-05
3,1.558e-05
4,1.563e-05
3,6.4e-06
3,2.329e-05
4.5,7.57e-06
3,8.2e-07
4.5,2.87e-05
4.5,3.21e-06
5,2.506e-05
4.5,1.784e-05
3.5,2.684e-05
3.5,2.1e-07
5,9.3e-07
5,1.436e-05
3,1.864e-05
5,8.3e-07
4,8.96e-06
3,1.719e-05
4.5,1.311e-05
3.5,4.19e-06
5,1.174e-05
3,1.95e-05
4,7.4e-06
3,2.036e-05
4.5,1.031e-05
4,1.786e-05
5,1.812e-05
3.5,2.294e-05
3,2.77e-05
4.5,2.142e-05
4,2.33e-05
3,2.21e-05
4,2.81e-06
3.5,9.63e-06
3.5,2.668e-05
4.5,1.95e-06
3,1.492e-05
3.5,1.37e-05
4.5,8.43e-06
4.5,7.9e-07
4.5,2.75e-05
4,1.14e-06
5,1.73e-06
3,2.759e-05
4.5,1.105e-05
3.5,2.928e-05
4,5e-08
5,1.121e-05
3,1.659e-05
4,1.818e-05
4.5,2.484e-05
4.5,2.283e-05
5,2.536e-05
5,1.8e-05
3,2.805e-05
4,2.672e-05
3.5,2.745e-05
4,7.39e-06
4.5,1.549e-05
4.5,5.74e-06
3,1.507e-05
3,5.74e-06
3,1.728e-05
3,1.01e-05
4.5,1.516e-05
4.5,4.84e-06
4,6.08e-06
4,2.859e-05
3.5,2.357e-05
3.5,2.448e-05
4.5,2.872e-05
3,2.968e-05
3.5,2.157e-05
4.5,2.429e-05
4.5,1.467e-05
3.5,3.91e-06
4,6.73e-06
4.5,1.875e-05
3.5,2.284e-05
4.5,3.67e-06
3.5,1.944e-05
4,8.9e-06
3.5,2.886e-05
5,1.07e-06
4.5,1.479e-05
5,2.641e-05
4,1.949e-05
5,7.14e-06
3.5,1.008e-05
4.5,9.41e-06
5,6.69e-06
3.5,2.746e-05
3.5,2.06e-06
4,1.747e-05
4,2.36e-05
3.5,2.174e-05
5,1.181e-05
3.5,2.516e-05
4.5,1.175e-05
4,1.987e-05
4,1.411e-05
4,7.52e-06
5,2.994e-05
3.5,2.23e-05
5,1.522e-05
4.5,2.155e-05
4.5,1.622e-05
4.5,5.3e-06
4,1.945e-05
3.5,2.096e-05
5,4.57e-06
4,3.43e-06
4.5,8.4e-06
4,2.665e-05
4,9.39e-06
5,1.723e-05
3,2.295e-05
4,7.2e-07
5,2.4e-05
4,4.76e-06
3,1.774e-05
4.5,2.855e-05
4.5,9.43e-06
4,9.1e-07
5,1.868e-05
3,1.92e-06
4,1.433e-05
5,9.23e-06
5,1.385e-05
4,1.258e-05
3,2.87e-06
5,2.631e-05
5,1.697e-05
5,9.07e-06
4,3.31e-06
4.5,1.331e-05
3,2.006e-05
5,1.333e-05
4,5.65e-06
3.5,1.51e-06
3,4.94e-06
3.5,9.71e-06
3.5,1.723e-05
4,2.621e-05
4,8.81e-06
3.5,1.585e-05
3,2.289e-05
4,2.405e-05
3.5,1.712e-05
4,1.709e-05
3,1.432e-05
4,7.29e-06
4,2.472e-05
3,1.997e-05
3.5,6.74e-06
4,7.78e-06
3,5.01e-06
3.5,1.143e-05
4.5,1.83e-06
4.5,1.785e-05
4,1.877e-05
4.5,1.136e-05
5,9.04e-06
4.5,1.854e-05
4.5,1.66e-06
4,2.215e-05
3,2.803e-05
3.5,1.66e-05
3.5,2.338e-05
3,5.47e-06
4.5,2.925e-05
5,2.111e-05
5,2.39e-06
3,1.326e-05
3,1.16e-05
4.5,2.159e-05
3,2.309e-05
4.5,2.943e-05
4.5,4.38e-06
4,2.719e-05
5,1.003e-05
3,1.709e-05
4,1.834e-05
4.5,2.443e-05
5,5.1e-07
5,2.239e-05
3.5,6.85e-06
4,2.695e-05
4.5,1.171e-05
4.5,1.727e-05
5,2.13e-06
5,1.68e-06
4.5,1.898e-05
4.5,5.67e-06
3,4.5e-06
4,5.02e-06
3.5,4.28e-06
5,1.897e-05
4,5.5e-07
4.5,5.17e-06
3.5,8.65e-06
5,1.286e-05
3,4.72e-06
3,1.288e-05
4,7.37e-06
4,1.48e-05
4,1.937e-05
4.5,8.6e-06
4,9.4e-07
5,1.102e-05
4,1.368e-05
3.5,9.7e-07
4,2.731e-05
3,2.649e-05
5,1.802e-05
5,4.8e-06
4,2.945e-05
3.5,2.64e-06
3.5,2.741e-05
3.5,1.945e-05
4,1.57e-06
3,2.779e-05
5,9.78e-06
3,7.39e-06
3.5,2.183e-05
4,5.2e-06
5,8.7e-07
4,1.693e-05
3.5,1.448e-05
3,1.231e-05
4,2.28e-06
3.5,2.395e-05
4.5,1.16e-06
4.5,1.816e-05
4.5,2.115e-05
3,1.933e-05
5,2.916e-05
5,1.687e-05
5,1.872e-05
4.5,4.04e-06
5,1.926e-05
3,4.22e-06
4,1.62e-05
5,8.71e-06
5,2.096e-05
3,2.781e-05
4,2.025e-05
4,2.308e-05
3.5,2.76e-05
3,1.98e-05
4,2.823e-05
4.5,2.012e-05
4,2.373e-05
3.5,1.48e-06
3,2.79e-06
5,1.99e-06
4,6.92e-06
4.5,2.336e-05
4.5,2.76e-06
5,2.039e-05
5,1.6e-07
3,1.23e-05
4.5,2.395e-05
5,2.041e-05
4.5,1.148e-05
4.5,1.673e-05
4,1.91e-06
4.5,2.741e-05
3.5,9.14e-06
5,7.27e-06
5,2.377e-05
5,1.482e-05
5,3.3e-06
3,2.827e-05
3.5,2.14e-05
3.5,1.932e-05
4,2.899e-05
4,1.379e-05
3.5,6.2e-07
3,3.56e-06
3.5,8.7e-06
5,2.359e-05
3,1.656e-05
4.5,6.85e-06
5,1.932e-05
5,2.928e-05
4.5,2.928e-05
5,1.902e-05
3,1.04e-06
3.5,3.04e-06
4,2.752e-05
4.5,1.046e-05
3,2.169e-05
3.5,1.352e-05
4.5,9.5e-06
4.5,5.93e-06
5,2.028e-05
3,1.727e-05
5,1.484e-05
3.5,2.871e-05
3,2.718e-05
4.5,2.246e-05
4.5,1.645e-05
5,6.45e-06
4.5,1.86e-05
3,1.21e-06
4,2.567e-05
3,4.86e-06
3,2.915e-05
3.5,9.19e-06
4,1.753e-05
3.5,8.8e-07
3.5,1.545e-05
4.5,2.05e-05
3.5,3.2e-07
5,4.78e-06
3.5,2.667e-05
5,2.673e-05
3.5,2.152e-05
5,2.75e-05
5,1.541e-05
5,2.832e-05
3.5,1.768e-05
3.5,7.17e-06
4.5,2.091e-05
3,2.474e-05
4,4.07e-06
3.5,2.604e-05
4.5,1.322e-05
3.5,9.48e-06
4.5,1.365e-05
3,1.514e-05
4.5,2.565e-05
4,1.991e-05
3,2.202e-05
3.5,7.23e-06
4.5,1.679e-05
4,6.9e-07
4,1.063e-05
4,1.34e-05
5,1.96e-06
3,1.338e-05
5,1.139e-05
3.5,3.54e-06
4,1.098e-05
3.5,1.213e-05
3.5,1.474e-05
3,2.271e-05
5,2.031e-05
4.5,1.084e-05
3.5,2.993e-05
3,1.046e-05
5,1.276e-05
4,2.563e-05
3,1.214e-05
4,1.41e-05
3.5,1.164e-05
3.5,2.113e-05
4.5,1.655e-05
4,9.37e-06
5,1.466e-05
3.5,2.925e-05
4.5,9.28e-06
4.5,1.178e-05
5,1.573e-05
5,1.452e-05
3,6.96e-06
5,6.88e-06
3.5,2.617e-05
4.5,1.127e-05
4.5,1.979e-05
3.5,2.44e-05
3,5.76e-06
5,4.86e-06
4.5,5.8e-06
4,2.653e-05
3,1.069e-05
3.5,1.052e-05
3.5,1.505e-05
4.5,2.327e-05
4.5,9.09e-06
3,2.963e-05
3,9.65e-06
5,8.95e-06
5,1.47e-06
3.5,2.63e-06
4.5,2.16e-05
3.5,2.527e-05
4.5,5.86e-06
4,2.97e-06
3,2.8e-07
3.5,5.3e-06
3,2.062e-05
3.5,1.13e-06
4,2.573e-05
3,2.191e-05
5,2.426e-05
3.5,2.53e-05
4.5,2.791e-05
5,1.097e-05
3.5,1.481e-05
3.5,7.52e-06
4.5,1.926e-05
3,1.428e-05
4.5,2.916e-05
4,1.387e-05
3.5,2.428e-05
4.5,9.25e-06
4,2.338e-05
3,2.15e-05
4,1.174e-05
5,8.35e-06
5,1.975e-05
4,2.601e-05
4.5,6e-06
4.5,9.81e-06
4,6.87e-06
5,1.849e-05
3,2.336e-05
4.5,2.555e-05
4,1.701e-05
4,3.6e-07
3,1.811e-05
4.5,2.044e-05
3.5,2.744e-05
4.5,2.238e-05
4.5,1.733e-05
4.5,1.206e-05
3.5,2.414e-05
4.5,2.152e-05
3.5,1.765e-05
4.5,2.352e-05
4,1.934e-05
4,2.851e-05
3.5,1.08e-06
3,2.168e-05
4.5,7.96e-06
4,8.83e-06
4.5,6.43e-06
3,2.479e-05
3.5,2.474e-05
4,8.07e-06
4,9.41e-06
4,1.565e-05
3,1.292e-05
4,2.21e-06
4.5,2.731e-05
4.5,1.176e-05
4,1.329e-05
4,1.561e-05
4.5,2.549e-05
4,2.142e-05
3.5,2.845e-05
4,2.383e-05
4,9.96e-06
5,1.852e-05
5,6.26e-06
4.5,7.88e-06
4,4.99e-06
3,2.282e-05
3.5,4.25e-06
5,1.593e-05
4.5,2.733e-05
4.5,1.849e-05
4,1.307e-05
5,1.17e-06
4.5,1.454e-05
3,1.366e-05
3,1.724e-05
5,2.09e-06
4,1.448e-05
5,1.645e-05
3.5,2.115e-05
4.5,2.437e-05
5,2.989e-05
4.5,2.274e-05
4,1.312e-05
3.5,6.26e-06
3.5,1.122e-05
4.5,1.8e-07
4.5,3.58e-06
4,4.4e-07
3.5,6.81e-06
5,1.407e-05
5,1.18e-06
4,9.88e-06
3.5,6.48e-06
5,5.82e-06
3,2.605e-05
3.5,2.353e-05
4.5,1.63e-06
4,1.964e-05
4.5,1.241e-05
4.5,5.56e-06
3.5,2.528e-05
5,1.531e-05
5,2.112e-05
5,5.78e-06
3,1.832e-05
3,1.102e-05
3.5,1.726e-05
4,7.32e-06
5,2.379e-05
5,8.72e-06
4,2.697e-05
4.5,1.725e-05
4.5,1.35e-05
5,4.48e-06
4,1.168e-05
3.5,2.36e-06
3.5,1.64e-06
4,8.49e-06
3.5,1.511e-05
4.5,4.44e-06
4.5,1.757e-05
3,7.7e-07
5,1.717e-05
4.5,4.51e-06
3.5,2.176e-05
3,1.072e-05
3,3.45e-06
4,1.2e-05
5,2.097e-05
3,1.426e-05
3,5.57e-06
3,2.211e-05
5,1.392e-05
3.5,5.7e-07
4.5,1.384e-05
3.5,2.756e-05
3,1.228e-05
4.5,8.29e-06
4.5,7.13e-06
4.5,1.991e-05
3.5,3.5e-07
4,1.504e-05
3,2.65e-05
3,2.66e-06
4.5,1.916e-05
4.5,9.3e-07
3.5,8.18e-06
3.5,1.344e-05
5,2.082e-05
3,1.394e-05
4,5.4e-07
4,3.58e-06
5,2.468e-05
4.5,1.113e-05
4,2.919e-05
4,3.41e-06
4.5,1.878e-05
4.5,1.194e-05
3,2.087e-05
5,2.056e-05
4,1.325e-05
5,2.199e-05
3.5,4.98e-06
4,1.187e-05
3,1.516e-05
3.5,2.519e-05
5,9.39e-06
4,2.002e-05
3,2.905e-05
4,7.14e-06
3,1.643e-05
5,2.372e-05
5,2.686e-05
4,8.24e-06
4,1.764e-05
3.5,1.775e-05
4.5,2.867e-05
4,3.77e-06
3,2.082e-05
4,8.23e-06
4,9.45e-06
5,2.915e-05
4,2.937e-05
5,1.574e-05
4.5,1.537e-05
4.5,3.76e-06
4,1.636e-05
4.5,8e-08
3,1.284e-05
5,1.456e-05
3,1.917e-05
5,2.73e-06
3,8.53e-06
3,4.13e-06
3,1.6e-05
4,1.855e-05
5,2.649e-05
3.5,1.948e-05
5,2.987e-05
3.5,6.66e-06
3,5.87e-06
4.5,2.233e-05
5,2.942e-05
4,1.457e-05
3.5,5.43e-06
3,5.8e-07
4.5,9.37e-06
3,8.49e-06
3,1.89e-05
4,2.983e-05
5,2.624e-05
4,2.543e-05
4.5,2.523e-05
5,1.291e-05
4.5,2.929e-05
4.5,1.89e-05
3.5,1.414e-05
4.5,2.136e-05
4.5,8e-07
3,1.99e-05
5,6.84e-06
4.5,1.05e-06
5,4.44e-06
3.5,1.219e-05
5,1.434e-05
3,1.618e-05
3,2.746e-05
3.5,2.403e-05
5,8.94e-06
3.5,2.242e-05
3,2.178e-05
4,1.555e-05
3,1.971e-05
3.5,2.325e-05
3,2.723e-05
4,1.2e-07
4.5,1.97e-06
5,2.27e-06
3.5,1.509e-05
4,2.282e-05
4,2.737e-05
3,2.115e-05
3,7.27e-06
3,1.311e-05
3,2.413e-05
4,2.637e-05
5,1.158e-05
3,5.78e-06
4.5,2.905e-05
3.5,9.08e-06
4,4.28e-06
3.5,1.488e-05
5,3.57e-06
3.5,3.26e-06
5,2.107e-05
3,2.824e-05
3,2.361e-05
4.5,1.842e-05
3,1.073e-05
4,2.003e-05
3,1.789e-05
4,2.836e-05
5,2.371e-05
5,2.642e-05
4.5,1.374e-05
3,2.221e-05
4.5,2.675e-05
5,1.94e-06
4.5,7.64e-06
4,1.732e-05
3.5,1.064e-05
3,2.985e-05
4.5,1.47e-06
5,2.56e-06
3.5,7e-07
3.5,2.28e-06
5,8.63e-06
3,8.84e-06
5,1.563e-05
4.5,1.347e-05
3,9.77e-06
5,2.373e-05
3.5,2.794e-05
4,1.016e-05
4.5,7.8e-06
4,6.75e-06
4,1.398e-05
4,1.842e-05
3,2.145e-05
3.5,7.7e-06
3.5,2.862e-05
4,3.24e-06
5,2.442e-05
3.5,2.513e-05
4.5,1.838e-05
4.5,2.99e-05
5,2.066e-05
3.5,2.507e-05
5,1.518e-05
4,2.709e-05
3.5,2.305e-05
4.5,1.641e-05
4.5,6.83e-06
5,7.1e-07
4.5,1.336e-05
4,2.57e-06
4.5,2.359e-05
4.5,2.559e-05
4.5,2.784e-05
4.5,2.105e-05
4.5,1.069e-05
4.5,1.017e-05
5,3.76e-06
3.5,2.47e-06
4,8.57e-06
4.5,1.271e-05
5,2.589e-05
5,1.263e-05
4.5,2.264e-05
3,2.627e-05
5,3.94e-06
5,2.005e-05
5,2.3e-07
3.5,9.44e-06
3,2.517e-05
4.5,4.64e-06
5,1.728e-05
3,4.3e-07
4.5,1.284e-05
5,2.448e-05
3,1.05e-06
4.5,2.629e-05
4,1.024e-05
4,8.62e-06
4,2.148e-05
4.5,2.321e-05
3.5,1.736e-05
3,1.062e-05
3,2.924e-05
4.5,1.52e-06
4,2.05e-06
3.5,2.75e-05
3.5,2.378e-05
4,2.989e-05
3.5,2.643e-05
4.5,1.131e-05
4.5,2.22e-06
5,2.413e-05
4,5.57e-06
4,8.88e-06
4.5,1.751e-05
5,1.939e-05
3,1.28e-06
4,1.63e-06
3.5,8.68e-06
4,4.61e-06
4.5,7.92e-06
3,1.574e-05
3,2.427e-05
5,2.273e-05
4,1.05e-05
4,9.99e-06
3.5,7.65e-06
5,1.396e-05
3,2.269e-05
5,2.471e-05
5,1.381e-05
4,1.539e-05
3,2.162e-05
4,8.61e-06
5,2.888e-05
3.5,5.14e-06
5,6.95e-06
4,2.532e-05
5,2.715e-05
5,4.3e-07
3,7.41e-06
4.5,1.071e-05
4,1.163e-05
4,2.017e-05
3,2.736e-05
3,8.04e-06
3,2.852e-05
3,1.14e-06
4,4.88e-06
3.5,1.616e-05
4,3.98e-06
4,6e-08
4,2.495e-05
3.5,1.908e-05
4,8.84e-06
4,2.759e-05
3.5,2.773e-05
4.5,8.1e-07
4.5,7.29e-06
3,1.402e-05
4,1.259e-05
3.5,1.2e-05
5,1.928e-05
5,2.361e-05
3,8.78e-06
4.5,1.086e-05
5,1.917e-05
3,2.644e-05
4.5,3e-05
4.5,1.604e-05
3,1.798e-05
5,1.209e-05
4.5,2.099e-05
5,2.54e-06
3.5,9.42e-06
3,1.212e-05
4.5,1.5e-07
4.5,2.33e-05
3.5,1.223e-05
4,2.146e-05
3.5,2.503e-05
5,2.029e-05
3.5,7.95e-06
3.5,2.5e-05
3,6.72e-06
4,1.44e-06
5,3.8e-06
4,3.2e-07
3.5,1.734e-05
5,1.595e-05
5,2.665e-05
4,2.872e-05
3,3.98e-06
4.5,5.76e-06
4,1.018e-05
5,1.5e-06
4.5,2.473e-05
4,2.328e-05
3,2.347e-05
3,1.294e-05
3.5,1.274e-05
3,7.24e-06
3.5,6.39e-06
3.5,2.124e-05
4,8.11e-06
4,2.25e-06
4,4.58e-06
3,1.565e-05
4.5,4.56e-06
4.5,1.592e-05
3.5,8.56e-06
3.5,2.956e-05
3,2.726e-05
3,1.603e-05
4.5,2.93e-05
3,1.822e-05
3.5,2.203e-05
3,2.586e-05
3.5,1.068e-05
5,2.616e-05
3.5,2.753e-05
3.5,1.654e-05
3,1.16e-06
4.5,1.397e-05
4.5,1.703e-05
3,1.006e-05
3.5,7.78e-06
5,1.045e-05
4.5,1.587e-05
5,2.809e-05
3.5,1.732e-05
4,1.347e-05
4.5,2.062e-05
3.5,2.199e-05
4.5,2.42e-05
4.5,1.1e-07
3,1.677e-05
4.5,2.396e-05
5,1.36e-05
3.5,2.107e-05
5,2.575e-05
3.5,2.63e-05
3,2.478e-05
3,1.63e-06
3,1.473e-05
3,1.75e-06
5,2.04e-05
3,2.536e-05
4,2.686e-05
4,4.75e-06
4.5,1.54e-06
3,2.004e-05
4.5,2.619e-05
5,8.1e-07
5,1.119e-05
4.5,9.29e-06
4,2.793e-05
3,2.166e-05
5,1.55e-06
4.5,2.92e-05
4,5.27e-06
3.5,2.375e-05
4,2.218e-05
4,2.977e-05
3.5,2.827e-05
3,2.008e-05
4.5,4.36e-06
3.5,2.22e-06
3.5,2.102e-05
5,1.111e-05
3,1.141e-05
3.5,2.455e-05
4,1.83e-05
4,2.947e-05
3,2.835e-05
3,1.344e-05
4,6.69e-06
4.5,1.713e-05
3,8.4e-06
5,1.12e-06
3.5,2.877e-05
3.5,2.037e-05
5,7.32e-06
4,3.59e-06
4.5,2.626e-05
3.5,1.676e-05
4,5.6e-06
5,2.363e-05
4.5,2.311e-05
5,1.137e-05
5,2.499e-05
3.5,7.1e-07
4,2.35e-06
3,2.98e-06
3.5,0
3.5,5.04e-06
3,7.53e-06
4,2.33e-06
5,2.802e-05
3,2.587e-05
4.5,3.94e-06
4.5,8.51e-06
3.5,1.766e-05
3.5,1.575e-05
3.5,7.76e-06
5,2.88e-06
3.5,2.324e-05
4,9.3e-06
4.5,9.96e-06
4.5,1.25e-05
4,2.033e-05
5,2.57e-06
5,1.332e-05
5,7.57e-06
4,2.006e-05
4,8.01e-06
5,2.979e-05
3.5,2.582e-05
3.5,3.29e-06
4,2.523e-05
3,1.553e-05
4,1.771e-05
3.5,2.145e-05
4,2.674e-05
3.5,6.59e-06
4,4.7e-06
4,1.756e-05
3.5,6.46e-06
4.5,1.196e-05
5,2.879e-05
4,1.046e-05
3.5,5.05e-06
4.5,1.89e-06
4.5,2.517e-05
4.5,8.16e-06
4.5,4.57e-06
4.5,4.65e-06
3,1.007e-05
3.5,8.28e-06
4,2.964e-05
3.5,1.521e-05
4,3.7e-06
5,1.412e-05
4,5.87e-06
3,1.323e-05
4.5,2.54e-05
4.5,2.234e-05
3.5,1.796e-05
4.5,1.8e-06
5,7.54e-06
4.5,2.955e-05
3,2.808e-05
3.5,2.447e-05
4,2.47e-06
3,2.061e-05
4.5,2.607e-05
5,2.206e-05
4,2.135e-05
4.5,5.94e-06
5,2.101e-05
3.5,2.55e-05
4.5,2.408e-05
4,1.966e-05
3,1.349e-05
5,1.881e-05
5,2.048e-05
4,1.382e-05
5,1.144e-05
3,1.392e-05
3.5,1.848e-05
3,4.19e-06
3.5,2.549e-05
4,1.894e-05
3,1.7e-06
5,1.933e-05
3,1.446e-05
4,1.961e-05
5,2.654e-05
3.5,4.3e-06
3.5,2.2e-05
5,1.454e-05
4,7.3e-06
3,1.683e-05
5,2.8e-05
3.5,9.97e-06
3,2.61e-06
4,2.966e-05
3,1.527e-05
4,2.96e-05
3,2.78e-06
3,2.632e-05
3.5,1.744e-05
5,2.744e-05
5,2.26e-05
4,1.416e-05
4,2.24e-06
4.5,1.57e-06
4.5,2.997e-05
3,1.84e-05
5,5.37e-06
3.5,5.88e-06
3.5,1.31e-06
4.5,1.583e-05
4.5,1.515e-05
4.5,1.931e-05
4.5,4.46e-06
3.5,1.177e-05
4.5,2.324e-05
5,4.73e-06
5,5.11e-06
5,1.634e-05
4.5,1.343e-05
3,1.533e-05
4.5,3.81e-06
4,1.233e-05
3.5,1.135e-05
3.5,2.641e-05
3.5,2.851e-05
5,1.98e-06
4,1.239e-05
4.5,1.027e-05
4.5,2.55e-05
3.5,1.124e-05
3.5,1.001e-05
3.5,2.682e-05
5,2.219e-05
4.5,2.332e-05
5,2.333e-05
5,9.12e-06
4.5,1.574e-05
5,1.825e-05
5,1.77e-06
4.5,1.083e-05
3.5,2e-05
5,2.316e-05
4.5,8.39e-06
4.5,8.22e-06
4.5,9.91e-06
3,2.526e-05
3,1.136e-05
3.5,1.44e-06
4,3e-05
4,1.9e-06
4.5,2.838e-05
4,2.32e-05
5,4.05e-06
3,1.93e-05
5,2.8e-07
5,1.659e-05
3,1.796e-05
4,2.7e-05
3,3.76e-06
4,1.741e-05
3.5,1.354e-05
3,1.91e-05
4,1.149e-05
3,7.3e-07
5,2.93e-05
3.5,4.86e-06
4,2.732e-05
3,1.86e-06
4.5,2.42e-06
3.5,2.26e-06
3,1.505e-05
4,2.204e-05
4.5,4.1e-07
3.5,2.323e-05
5,2.467e-05
4.5,1.257e-05
4.5,6.33e-06
3.5,2.42e-06
4,5.2e-07
4,3.65e-06
5,2.817e-05
4.5,6.1e-07
3,1.485e-05
4.5,2.515e-05
5,8.32e-06
4.5,4.66e-06
4.5,2.019e-05
3.5,1.667e-05
5,1.127e-05
4,2.79e-06
3.5,1.499e-05
4.5,1.556e-05
4.5,2.31e-06
3,1.313e-05
4,2.15e-05
4.5,1.274e-05
5,1.027e-05
3,1.398e-05
4,6.62e-06
3.5,1.063e-05
4.5,2.07e-05
3,3.15e-06
5,1.721e-05
5,7.35e-06
4.5,1.527e-05
5,1.93e-06
5,2.356e-05
3.5,1.564e-05
3.5,2.76e-06
4.5,2.076e-05
5,2.16e-05
5,1.461e-05
5,4.84e-06
4,1.562e-05
4,1.232e-05
3.5,2.089e-05
4,1.918e-05
4.5,2.013e-05
4.5,2.992e-05
4,1.003e-05
3,1.871e-05
4,1.603e-05
4.5,2.696e-05
4,9.65e-06
5,6.83e-06
3.5,1.928e-05
3,2.02e-05
4,2.676e-05
3,2.708e-05
4,1.062e-05
4.5,2.982e-05
5,2.089e-05
4.5,2.4e-05
5,2.305e-05
5,2.726e-05
3,1.759e-05
4.5,1.584e-05
4,9.13e-06
3.5,1e-07
4.5,1.871e-05
3.5,2.751e-05
3.5,4.36e-06
3.5,2.404e-05
3,1.956e-05
3.5,1.059e-05
3,1.844e-05
3.5,1.22e-06
4,1.041e-05
4.5,2.958e-05
4,3.36e-06
3,7.09e-06
5,4.7e-07
3,1.226e-05
3,1.207e-05
3.5,1.024e-05
3,2.823e-05
4,1.578e-05
3.5,2.396e-05
3,4.9e-06
3.5,1.218e-05
4.5,7.63e-06
3,7.7e-06
5,2.823e-05
3.5,2.511e-05
3,1.004e-05
4.5,3.39e-06
4.5,2.673e-05
4.5,2.7e-06
4,1.182e-05
5,1.145e-05
3.5,2.569e-05
4.5,1.949e-05
4,2.572e-05
4.5,1.474e-05
4.5,2.509e-05
4.5,1.559e-05
3,2.12e-05
4,2.659e-05
3.5,2.861e-05
5,1.686e-05
